Country,Year,Month,Calendar Day,Products ,Metro Cities,"Retail Selling Price (Rsp) Of Petrol And Diesel (UOM:INR/L(IndianRupeesperLitre)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-17,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-16,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-15,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-14,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-13,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-12,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-11,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-10,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-09,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-08,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-07,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-06,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-05,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-04,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-03,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-02,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Petrol,Kolkata,104.95
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","July, 2024",2024-07-01,Diesel,Kolkata,91.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-30,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Petrol,Mumbai,103.44
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Diesel,Mumbai,89.97
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-29,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-28,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-27,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-26,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-25,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-24,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-23,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-22,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-21,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-20,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Petrol,Kolkata,103.94
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Diesel,Delhi,87.62
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Diesel,Mumbai,92.15
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Diesel,Chennai,92.34
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-19,Diesel,Kolkata,90.76
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-18,Petrol,Delhi,94.72
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-18,Petrol,Mumbai,104.21
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-18,Petrol,Chennai,100.75
India,"Financial Year (Apr - Mar), 2024","June, 2024",2024-06-18,Petrol,Kolkata,103.94
